h1,h2,h3,h4,max_iter,learning_rate_init,s1,s2,s3,m1,m2,m3,m4,m5,m6,m7,m8,m9,y
20,4,2,3,919,0.09037058958595047,1,0,1,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.9764705882352942
13,3,2,2,751,0.00012993580728368694,0,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
19,2,2,1,3156,0.009772689652174189,1,0,1,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.0
14,3,5,0,301,0.0024279852309495396,0,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5708108108108108
17,1,1,1,2740,0.009055532842210034,0,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.19655904221064338
10,1,2,2,323,0.00012385898610358238,1,0,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.5405876733214524
13,1,2,1,1407,0.0006972560973683215,1,0,1,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
16,5,2,1,198,0.023239066348046948,1,0,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
12,6,4,0,9063,0.05712849969142533,0,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.20096421609579504
11,3,1,1,3954,0.006488342724934825,0,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
15,5,1,2,2848,0.00706621169622661,1,0,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.0
16,2,3,0,1456,0.056191020263548344,0,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.9332701367732255
19,2,2,2,4600,0.0005866385001722212,0,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.957928968763372
16,4,2,1,369,0.011170185050701593,1,1,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.9555555555555557
17,3,0,0,270,0.019272016226553196,1,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.9377036502650672
16,1,3,3,9078,0.00038856812345237235,0,1,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,1.0
21,6,4,1,343,0.008084511783357324,1,0,1,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.7469848538803392
12,1,3,0,325,0.00282362519468379,0,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
16,0,0,0,5670,0.0002254322658813922,1,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.8555351691161717
15,2,3,2,119,0.00013760696595471863,1,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.0
14,1,2,3,743,0.004197022692213023,1,1,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.08558139534883721
11,5,4,2,294,0.00011783915083524578,1,0,1,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.13333333333333333
20,3,1,1,188,0.00011446929348193887,0,0,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5213891222881142
20,7,2,0,2520,0.0013689596518132539,0,0,1,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
20,3,1,0,2067,0.016570803486263986,0,1,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.34383965612035783
14,2,2,0,2144,0.06219530795380928,1,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.1452439024390244
20,2,0,0,188,0.0001026706378695945,0,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
12,1,0,0,297,0.002613495452377308,0,0,1,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.0
15,1,4,1,191,0.00020449610972977112,0,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4938015300191928
26,1,2,0,8851,0.00029498100798814616,1,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.2
12,2,1,0,1215,0.021267105611260734,1,1,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.49527665317138997
20,4,1,0,6009,0.0516229931334682,0,0,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
12,3,2,0,164,0.0003629382921875575,0,0,1,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.4050819067878118
16,3,3,2,207,0.0011705038414625397,0,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8850323535863128
18,4,2,0,1344,0.00016068637809949456,1,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.948871295838144
19,2,2,1,294,0.07252419205864576,0,1,0,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.08677248677248676
20,6,0,0,570,0.04087758756569649,1,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.7530735930735932
13,3,2,2,594,0.04059661554241769,1,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5213891222881142
8,1,2,2,2093,0.0004173978971259006,0,0,1,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.07962231005709267
14,3,5,2,6333,0.0001606001657421419,1,0,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.0
13,4,1,2,4909,0.001444975411919079,1,0,1,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.1663775869665534
11,2,1,5,6198,0.00016913852425113048,0,1,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,1.0
15,2,3,0,2693,0.015025508234316007,0,1,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.4960355434039645
18,2,3,1,2362,0.011929285359927343,1,0,1,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.21059043709248976
14,4,3,4,109,0.006215792662099616,0,0,1,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.72180702441572
16,5,4,2,2676,0.032784336127530275,1,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.5405876733214524
11,4,3,2,465,0.009369300851084405,0,0,1,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.026666666666666665
13,7,1,1,1593,0.0657428981882093,0,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.08381374722838136
18,1,0,0,271,0.00010479431621465876,1,0,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.0
10,5,1,0,1461,0.0006628838156263123,0,1,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.10236999147485082
13,5,0,0,417,0.01976837396919991,1,1,0,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.506904761904762
8,4,0,0,204,0.0006275501836256542,0,0,0,213,9,11.529411764705882,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
17,3,0,0,2654,0.004746245345903062,0,0,1,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
15,3,1,2,128,0.0017196585037758418,0,0,1,129,9,20.5,0.06976744186046512,0.0,0.0,6369.0,31.0,0.2222222222222222,0.0
13,2,3,1,1356,0.0055672786433954785,0,0,1,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.1490909090909091
9,4,1,0,150,0.0490947815389499,1,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.817222547308663
11,6,3,0,612,0.0002378027551571706,1,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7221571813760894
13,2,3,5,851,0.00032833506549031886,1,0,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8850323535863128
20,4,5,0,465,0.00019274628428901013,1,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.09236276762592552
12,2,1,2,5763,0.00020542606583121082,1,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.7325163628104805
13,8,1,0,4708,0.004970001706658708,1,1,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.7889478676327992
17,3,0,0,8441,0.01534501193842891,0,0,1,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.07130798178402312
15,4,2,0,359,0.00469275610832644,1,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.5933333333333334
19,3,2,0,627,0.03288604053250066,0,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.9384702386653478
13,6,2,1,4195,0.0036819493605107336,0,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.27520118857159825
18,2,3,1,122,0.0009595264812442579,1,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.36623376623376624
8,2,4,1,1238,0.0008017791298067467,0,0,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.0
13,3,1,1,187,0.006618714543958291,1,0,1,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.1663775869665534
18,3,1,3,2449,0.043525226447933364,1,0,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.0
16,2,2,0,1917,0.0069208027795719575,0,0,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.0
14,1,1,1,165,0.0036839839549236007,1,0,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.0
19,3,3,2,631,0.028571196587484988,1,0,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
17,2,1,0,9372,0.0015405528208646665,1,0,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7772012654365595
17,2,0,0,7727,0.003229359053214316,1,0,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.778672144015309
17,5,3,0,3558,0.0029102849147448332,1,0,1,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.7376646374637652
12,6,0,0,1167,0.00017084310986421994,1,0,1,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.060921558141772844
12,1,1,0,210,0.0004316184758361877,0,1,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
18,2,3,0,6936,0.0005844367096275406,0,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.313468201504445
16,5,1,1,2121,0.03049106033246773,1,0,1,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,0.955258472342415
11,3,2,2,2752,0.0005654629152890492,0,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.3697675561452652
11,3,2,1,3668,0.0494847548848865,1,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.6035130047742268
25,5,3,3,190,0.0006785214774393212,0,0,1,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.637831083691542
14,4,1,1,185,0.0003711412878852499,0,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.5405876733214524
15,2,1,1,1310,0.03532972058481292,1,0,1,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.09236276762592552
11,3,1,0,4021,0.00013681155596913136,1,0,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.4938015300191928
15,2,1,1,394,0.005896019824401576,0,1,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
12,2,1,1,3059,0.00010896138857155722,1,0,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.9129391130440329
8,3,1,2,909,0.0026607004668557036,0,0,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
15,3,2,1,4116,0.0008889365831394904,1,0,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
16,1,0,0,466,0.09049523893000946,0,0,1,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.41410992639062816
17,3,1,1,9208,0.00029957005778809184,1,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.15926829268292683
13,2,4,0,245,0.0010771496740942911,0,1,0,472,10,15.857142857142858,0.0211864406779661,0.4,0.0,143986.0,0.938,1.0,0.7829059829059829
19,4,5,1,788,0.0002866115493409143,1,0,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.965423178971566
16,3,5,0,3923,0.00033144665376808724,1,1,0,213,9,1.8026315789473684,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.19086352357320097
12,2,6,2,349,0.022716063523357116,0,0,1,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.15974161933400158
18,5,2,2,3216,0.032395742444581536,1,0,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.9423903206767656
14,6,6,1,695,0.000954666374157449,1,0,1,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.7682258199913062
12,4,1,1,5684,0.038437743146221975,0,1,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
18,2,5,0,1168,0.0002235405411669516,0,0,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.0
11,2,7,0,1141,0.0006269771621445731,1,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.2298701298701299
15,4,1,1,745,0.025298519165887007,0,1,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.7330769230769231
20,2,1,1,1021,0.005432150696811811,1,0,0,432,6,1.1176470588235294,0.013888888888888888,0.0,0.0,3.0,1.0,1.0,1.0
13,1,0,0,3030,0.0009849370332586378,1,0,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,1.0
16,5,1,0,7809,0.00020146320363915337,1,0,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.8780092106225204
15,4,1,0,1739,0.0005392121106140032,1,0,1,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.0
15,1,1,1,191,0.002587439030117768,1,0,1,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.060921558141772844
12,2,3,1,105,0.006850466241091462,0,1,0,213,9,2.0428571428571427,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
16,4,3,1,224,0.000776036101358061,0,1,0,214,9,22.77777777777778,0.04205607476635514,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.07962231005709267
16,3,0,0,1627,0.0003794477656499739,0,0,0,947,8,30.566666666666666,0.008447729672650475,1.0,0.0,1.0,0.5,0.5,0.0
22,3,2,0,451,0.0035160261954834157,1,1,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.7614582470669428
14,2,4,3,7849,0.002188042594532622,1,0,1,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.09236276762592552
10,2,3,0,996,0.0013642977997248167,0,0,1,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
12,1,2,0,8100,0.006326116376609553,0,1,0,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.31629228651571994
14,3,0,0,135,0.0003271754309708592,0,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.10758620689655174
14,2,4,2,1943,0.0010930764156270576,0,1,0,215,5,5.142857142857143,0.023255813953488372,0.8,0.0,79.0,9.8,0.8,0.9764705882352942
18,1,0,0,2103,0.001289366247913114,0,0,1,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.37881473615791034
14,3,3,3,1339,0.00012601117396861922,0,0,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.0
12,2,2,1,349,0.05510685316251755,0,1,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.16224561403508772
22,3,2,0,6952,0.007900329838826919,1,1,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.340952380952381
20,5,2,1,412,0.018961500494507014,1,0,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.7081562881562882
17,7,0,0,115,0.0028403785580893666,0,1,0,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.5339285714285714
14,3,1,1,570,0.000258639481121809,0,0,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.2265055932960389
17,1,3,1,660,0.0009607766155809063,0,0,1,845,18,2.876146788990826,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.40901955924299266
10,4,3,1,6031,0.006755458772417467,1,0,0,213,9,6.607142857142857,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.8488888888888889
17,3,0,0,4742,0.015503624380515616,1,0,0,213,9,3.26,0.04225352112676056,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.8300970555446259
15,4,5,0,7373,0.004551117385487158,0,1,0,569,30,1.6839622641509433,0.05272407732864675,1.0,0.0,4068.8,0.028999999999999998,0.8,0.899553836356718
19,3,3,0,1603,0.0003629719422975004,0,0,1,267,44,3.8545454545454545,0.1647940074906367,0.0,0.0,77.0,41.0,1.0,0.0
12,2,2,2,903,0.000835124124664404,1,0,0,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.0
16,2,4,0,872,0.03754379047126199,1,0,0,192,9,10.294117647058824,0.046875,1.0,0.0,10.760000000000002,0.02262053999999991,0.5555555555555556,0.32873015873015876
16,3,3,0,101,0.002151392344099218,0,1,0,345,6,1.3793103448275863,0.017391304347826087,1.0,0.0,292.0,20.0,0.8333333333333334,0.6452740387496485
19,6,3,0,463,0.00014538577032333186,0,0,1,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.444024348141578
14,6,0,0,9261,0.006680310316009893,1,0,0,219,7,1.881578947368421,0.0319634703196347,1.0,0.0,0.94,0.0,0.5714285714285714,0.9867026055705301
10,5,5,0,418,0.00394828398248574,0,1,0,988,13,9.977777777777778,0.013157894736842105,0.7692307692307693,0.0,14.0,1.0,0.0,0.975609756097561
18,1,2,1,3748,0.028227404872472422,0,0,0,845,18,3.2676767676767677,0.021301775147928994,0.0,0.0,834.0,12.0,0.8888888888888888,0.0
22,2,2,1,225,0.08783764763958611,1,1,0,208,60,1.1443298969072164,0.28846153846153844,1.0,0.0,0.997,0.034,0.7666666666666667,0.6273427920082693
16,1,1,2,2728,0.0006947784452290282,0,1,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.6126099865047233
11,6,1,0,1659,0.012895516174325931,0,0,1,149,4,1.98,0.026845637583892617,1.0,0.0,5.9,2.4,1.0,0.0
17,1,2,1,339,0.0001057251994572922,1,0,1,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.6126099865047233
14,2,2,3,946,0.00044679057311001325,1,0,0,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.19724630924630923
17,1,0,0,2986,0.0007069633632764522,0,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.7714285714285715
15,2,3,1,1509,0.08569942739954332,1,0,1,305,3,2.8125,0.009836065573770493,0.0,0.0,53.0,11.0,0.6666666666666666,0.0
12,3,0,0,439,0.000424099521428653,1,1,0,351,33,1.7857142857142858,0.09401709401709402,0.9696969696969697,0.0,2.0,1.0,0.0,0.91136168943308
20,3,3,1,1891,0.03282678518732627,1,0,1,846,18,2.990566037735849,0.02127659574468085,0.0,0.0,834.0,12.0,0.8888888888888888,0.30958710213849144
18,5,1,1,8811,0.0001834253817572682,0,1,0,269,13,1.2605042016806722,0.048327137546468404,0.07692307692307693,0.0,438.0,1.0,0.5384615384615384,0.0
17,6,2,0,1487,0.02268822844462889,1,1,0,184,9,19.444444444444443,0.04891304347826087,1.0,0.0,10.760000000000002,0.022780000000000022,0.5555555555555556,0.8266666666666667
