boosting_type,colsample_bytree,learning_rate,metric,n_estimators,num_leaves,random_state,reg_alpha,score
goss,0.7,0.3,mae,150,16,2022,10.0,0.160035303048726
goss,0.7,0.3,mae,150,16,2023,0.0,0.11103227506803326
goss,0.7,0.3,mae,150,16,2023,0.1,0.11047099503127458
goss,0.7,0.3,mae,150,16,2023,1.0,0.11359415804748105
goss,0.7,0.3,mae,150,16,2023,10.0,0.1645754094329706
goss,0.7,0.3,mae,150,32,2020,0.0,0.10029192801940587
goss,0.7,0.3,mae,150,32,2020,0.1,0.10098108960986225
goss,0.7,0.3,mae,150,32,2020,1.0,0.10425091159423745
goss,0.7,0.3,mae,150,32,2020,10.0,0.16201114126762456
goss,0.7,0.3,mae,150,32,2021,0.0,0.1016234652796002
goss,0.7,0.3,mae,150,32,2021,0.1,0.098512119171887
goss,0.7,0.3,mae,150,32,2021,1.0,0.10547395269443824
goss,0.7,0.3,mae,150,32,2021,10.0,0.15717378656605646
goss,0.7,0.3,mae,150,32,2022,0.0,0.10400723127854886
goss,0.7,0.3,mae,150,32,2022,0.1,0.10457823067588601
goss,0.7,0.3,mae,150,32,2022,1.0,0.11040468632081686
goss,0.7,0.3,mae,150,32,2022,10.0,0.160035303048726
goss,0.7,0.3,mae,150,32,2023,0.0,0.10835799858712672
goss,0.7,0.3,mae,150,32,2023,0.1,0.1074454384132671
goss,0.7,0.3,mae,150,32,2023,1.0,0.10992309669380933
goss,0.7,0.3,mae,150,32,2023,10.0,0.1645754094329706
goss,0.7,0.3,mae,150,64,2020,0.0,0.09996794534523383
goss,0.7,0.3,mae,150,64,2020,0.1,0.10098108960986225
goss,0.7,0.3,mae,150,64,2020,1.0,0.10425091159423745
goss,0.7,0.3,mae,150,64,2020,10.0,0.16201114126762456
goss,0.7,0.3,mae,150,64,2021,0.0,0.09943095183377607
goss,0.7,0.3,mae,150,64,2021,0.1,0.098512119171887
goss,0.7,0.3,mae,150,64,2021,1.0,0.10547395269443824
goss,0.7,0.3,mae,150,64,2021,10.0,0.15717378656605646
goss,0.7,0.3,mae,150,64,2022,0.0,0.10214340804755491
goss,0.7,0.3,mae,150,64,2022,0.1,0.10457823067588601
goss,0.7,0.3,mae,150,64,2022,1.0,0.11040468632081686
goss,0.7,0.3,mae,150,64,2022,10.0,0.160035303048726
goss,0.7,0.3,mae,150,64,2023,0.0,0.11084716021028604
goss,0.7,0.3,mae,150,64,2023,0.1,0.1074454384132671
goss,0.7,0.3,mae,150,64,2023,1.0,0.10992309669380933
goss,0.7,0.3,mae,150,64,2023,10.0,0.1645754094329706
goss,0.7,0.3,mae,200,8,2020,0.0,0.10660899820028576
goss,0.7,0.3,mae,200,8,2020,0.1,0.10298777699315909
goss,0.7,0.3,mae,200,8,2020,1.0,0.11129259857013984
goss,0.7,0.3,mae,200,8,2020,10.0,0.1606975732544266
goss,0.7,0.3,mae,200,8,2021,0.0,0.10523654824628452
goss,0.7,0.3,mae,200,8,2021,0.1,0.10656367109083828
goss,0.7,0.3,mae,200,8,2021,1.0,0.10852523890617571
goss,0.7,0.3,mae,200,8,2021,10.0,0.16108085306774445
goss,0.7,0.3,mae,200,8,2022,0.0,0.11142966743002858
goss,0.7,0.3,mae,200,8,2022,0.1,0.11126365099858757
goss,0.7,0.3,mae,200,8,2022,1.0,0.11696146480939773
goss,0.7,0.3,mae,200,8,2022,10.0,0.1559507790364953
goss,0.7,0.3,mae,200,8,2023,0.0,0.12027081503476744
goss,0.7,0.3,mae,200,8,2023,0.1,0.11821650783518209
goss,0.7,0.3,mae,200,8,2023,1.0,0.11768887613512531
goss,0.7,0.3,mae,200,8,2023,10.0,0.16235642019342592
goss,0.7,0.3,mae,200,16,2020,0.0,0.10088711663688343
goss,0.7,0.3,mae,200,16,2020,0.1,0.09853648053023674
goss,0.7,0.3,mae,200,16,2020,1.0,0.10593287561725573
goss,0.7,0.3,mae,200,16,2020,10.0,0.15953997664600855
goss,0.7,0.3,mae,200,16,2021,0.0,0.10105339936420044
goss,0.7,0.3,mae,200,16,2021,0.1,0.09673737612788813
goss,0.7,0.3,mae,200,16,2021,1.0,0.09950324217889348
goss,0.7,0.3,mae,200,16,2021,10.0,0.15553158001604928
goss,0.7,0.3,mae,200,16,2022,0.0,0.11052132606201963
goss,0.7,0.3,mae,200,16,2022,0.1,0.10744333915075292
goss,0.7,0.3,mae,200,16,2022,1.0,0.11235837617252517
goss,0.7,0.3,mae,200,16,2022,10.0,0.15768902465386614
goss,0.7,0.3,mae,200,16,2023,0.0,0.11031541827883913
goss,0.7,0.3,mae,200,16,2023,0.1,0.10960548299669101
goss,0.7,0.3,mae,200,16,2023,1.0,0.11082247729826518
goss,0.7,0.3,mae,200,16,2023,10.0,0.16201006586567868
goss,0.7,0.3,mae,200,32,2020,0.0,0.09910540311499705
goss,0.7,0.3,mae,200,32,2020,0.1,0.09962499379941007
goss,0.7,0.3,mae,200,32,2020,1.0,0.1033886387770248
goss,0.7,0.3,mae,200,32,2020,10.0,0.15953997664600855
goss,0.7,0.3,mae,200,32,2021,0.0,0.1002721475680127
goss,0.7,0.3,mae,200,32,2021,0.1,0.09844058184205956
goss,0.7,0.3,mae,200,32,2021,1.0,0.10219307079058808
goss,0.7,0.3,mae,200,32,2021,10.0,0.15553158001604928
goss,0.7,0.3,mae,200,32,2022,0.0,0.1021162306528739
goss,0.7,0.3,mae,200,32,2022,0.1,0.10334267419427849
goss,0.7,0.3,mae,200,32,2022,1.0,0.1086738514098328
goss,0.7,0.3,mae,200,32,2022,10.0,0.15768902465386614
goss,0.7,0.3,mae,200,32,2023,0.0,0.10635422344690533
goss,0.7,0.3,mae,200,32,2023,0.1,0.10504507408969484
goss,0.7,0.3,mae,200,32,2023,1.0,0.10809578340946721
goss,0.7,0.3,mae,200,32,2023,10.0,0.16201006586567868
goss,0.7,0.3,mae,200,64,2020,0.0,0.09873413999964106
goss,0.7,0.3,mae,200,64,2020,0.1,0.09962499379941007
goss,0.7,0.3,mae,200,64,2020,1.0,0.1033886387770248
goss,0.7,0.3,mae,200,64,2020,10.0,0.15953997664600855
goss,0.7,0.3,mae,200,64,2021,0.0,0.0987476864545174
goss,0.7,0.3,mae,200,64,2021,0.1,0.09844058184205956
goss,0.7,0.3,mae,200,64,2021,1.0,0.10219307079058808
goss,0.7,0.3,mae,200,64,2021,10.0,0.15553158001604928
goss,0.7,0.3,mae,200,64,2022,0.0,0.10098523805446516
goss,0.7,0.3,mae,200,64,2022,0.1,0.10334267419427849
goss,0.7,0.3,mae,200,64,2022,1.0,0.1086738514098328
goss,0.7,0.3,mae,200,64,2022,10.0,0.15768902465386614
goss,0.7,0.3,mae,200,64,2023,0.0,0.10882937044226207
goss,0.7,0.3,mae,200,64,2023,0.1,0.10504507408969484
goss,0.7,0.3,mae,200,64,2023,1.0,0.10809578340946721
goss,0.7,0.3,mae,200,64,2023,10.0,0.16201006586567868
goss,0.7,0.3,mse,50,8,2020,0.0,0.12031418116418587
goss,0.7,0.3,mse,50,8,2020,0.1,0.11984364199429318
goss,0.7,0.3,mse,50,8,2020,1.0,0.1282366338690406
goss,0.7,0.3,mse,50,8,2020,10.0,0.1731913317700086
goss,0.7,0.3,mse,50,8,2021,0.0,0.12068944426590804
goss,0.7,0.3,mse,50,8,2021,0.1,0.12152230702659834
goss,0.7,0.3,mse,50,8,2021,1.0,0.12537693296837601
goss,0.7,0.3,mse,50,8,2021,10.0,0.17582632176925458
goss,0.7,0.3,mse,50,8,2022,0.0,0.12823256492049287
goss,0.7,0.3,mse,50,8,2022,0.1,0.12390231414633408
goss,0.7,0.3,mse,50,8,2022,1.0,0.13665981580973047
goss,0.7,0.3,mse,50,8,2022,10.0,0.16902205997965142
goss,0.7,0.3,mse,50,8,2023,0.0,0.13484845236671492
goss,0.7,0.3,mse,50,8,2023,0.1,0.13297466024679122
goss,0.7,0.3,mse,50,8,2023,1.0,0.13294997226445643
goss,0.7,0.3,mse,50,8,2023,10.0,0.17319400108009056
goss,0.7,0.3,mse,50,16,2020,0.0,0.10752624105538958
goss,0.7,0.3,mse,50,16,2020,0.1,0.11209483271515697
goss,0.7,0.3,mse,50,16,2020,1.0,0.11733200736600495
goss,0.7,0.3,mse,50,16,2020,10.0,0.17274936971277904
goss,0.7,0.3,mse,50,16,2021,0.0,0.10981279218879747
goss,0.7,0.3,mse,50,16,2021,0.1,0.10642657783990761
goss,0.7,0.3,mse,50,16,2021,1.0,0.11275193922480162
goss,0.7,0.3,mse,50,16,2021,10.0,0.16808947534099544
goss,0.7,0.3,mse,50,16,2022,0.0,0.11972791648608043
goss,0.7,0.3,mse,50,16,2022,0.1,0.1181417643967388
goss,0.7,0.3,mse,50,16,2022,1.0,0.12849507640524796
goss,0.7,0.3,mse,50,16,2022,10.0,0.17048245964814177
goss,0.7,0.3,mse,50,16,2023,0.0,0.11842370551033085
goss,0.7,0.3,mse,50,16,2023,0.1,0.11781291411954853
goss,0.7,0.3,mse,50,16,2023,1.0,0.12239911948080703
goss,0.7,0.3,mse,50,16,2023,10.0,0.17346238818754978
goss,0.7,0.3,mse,50,32,2020,0.0,0.10756758479448739
goss,0.7,0.3,mse,50,32,2020,0.1,0.10838524518283181
goss,0.7,0.3,mse,50,32,2020,1.0,0.11390345133054527
goss,0.7,0.3,mse,50,32,2020,10.0,0.17274936971277904
goss,0.7,0.3,mse,50,32,2021,0.0,0.1077036732417582
goss,0.7,0.3,mse,50,32,2021,0.1,0.10638166771055338
goss,0.7,0.3,mse,50,32,2021,1.0,0.11356781632018556
goss,0.7,0.3,mse,50,32,2021,10.0,0.16808947534099544
goss,0.7,0.3,mse,50,32,2022,0.0,0.11237133592470017
goss,0.7,0.3,mse,50,32,2022,0.1,0.11203236759469797
goss,0.7,0.3,mse,50,32,2022,1.0,0.12019357914361506
goss,0.7,0.3,mse,50,32,2022,10.0,0.17048245964814177
goss,0.7,0.3,mse,50,32,2023,0.0,0.11492046212590716
goss,0.7,0.3,mse,50,32,2023,0.1,0.11330675482265937
goss,0.7,0.3,mse,50,32,2023,1.0,0.1219576474141029
goss,0.7,0.3,mse,50,32,2023,10.0,0.17346238818754978
goss,0.7,0.3,mse,50,64,2020,0.0,0.10783247036012207
goss,0.7,0.3,mse,50,64,2020,0.1,0.10838524518283181
goss,0.7,0.3,mse,50,64,2020,1.0,0.11390345133054527
goss,0.7,0.3,mse,50,64,2020,10.0,0.17274936971277904
goss,0.7,0.3,mse,50,64,2021,0.0,0.1080830605269971
goss,0.7,0.3,mse,50,64,2021,0.1,0.10638166771055338
goss,0.7,0.3,mse,50,64,2021,1.0,0.11356781632018556
goss,0.7,0.3,mse,50,64,2021,10.0,0.16808947534099544
goss,0.7,0.3,mse,50,64,2022,0.0,0.11124839749437665
goss,0.7,0.3,mse,50,64,2022,0.1,0.11203236759469797
goss,0.7,0.3,mse,50,64,2022,1.0,0.12019357914361506
goss,0.7,0.3,mse,50,64,2022,10.0,0.17048245964814177
goss,0.7,0.3,mse,50,64,2023,0.0,0.11844840241436853
goss,0.7,0.3,mse,50,64,2023,0.1,0.11330675482265937
goss,0.7,0.3,mse,50,64,2023,1.0,0.1219576474141029
goss,0.7,0.3,mse,50,64,2023,10.0,0.17346238818754978
goss,0.7,0.3,mse,100,8,2020,0.0,0.11122999426244633
goss,0.7,0.3,mse,100,8,2020,0.1,0.11004547388609416
goss,0.7,0.3,mse,100,8,2020,1.0,0.11775104644972892
goss,0.7,0.3,mse,100,8,2020,10.0,0.16635971729955915
goss,0.7,0.3,mse,100,8,2021,0.0,0.10996513823240953
goss,0.7,0.3,mse,100,8,2021,0.1,0.11036923957062568
goss,0.7,0.3,mse,100,8,2021,1.0,0.11563866592154255
goss,0.7,0.3,mse,100,8,2021,10.0,0.16726681812519945
goss,0.7,0.3,mse,100,8,2022,0.0,0.11808595655757628
goss,0.7,0.3,mse,100,8,2022,0.1,0.11512347710405899
goss,0.7,0.3,mse,100,8,2022,1.0,0.1257483501356617
goss,0.7,0.3,mse,100,8,2022,10.0,0.1610424501162427
goss,0.7,0.3,mse,100,8,2023,0.0,0.12666668143228127
goss,0.7,0.3,mse,100,8,2023,0.1,0.12368439897226222
goss,0.7,0.3,mse,100,8,2023,1.0,0.12408028904509343
goss,0.7,0.3,mse,100,8,2023,10.0,0.16787853982921136
goss,0.7,0.3,mse,100,16,2020,0.0,0.10335501577821167
goss,0.7,0.3,mse,100,16,2020,0.1,0.10391910010138619
goss,0.7,0.3,mse,100,16,2020,1.0,0.11028989021247253
goss,0.7,0.3,mse,100,16,2020,10.0,0.16523892276714153
goss,0.7,0.3,mse,100,16,2021,0.0,0.1025962737059912
goss,0.7,0.3,mse,100,16,2021,0.1,0.1024370800756504
goss,0.7,0.3,mse,100,16,2021,1.0,0.10555766509692735
goss,0.7,0.3,mse,100,16,2021,10.0,0.16207735581860283
goss,0.7,0.3,mse,100,16,2022,0.0,0.11259454760836077
goss,0.7,0.3,mse,100,16,2022,0.1,0.10963733103825728
goss,0.7,0.3,mse,100,16,2022,1.0,0.11802887683342453
goss,0.7,0.3,mse,100,16,2022,10.0,0.1642026482027925
goss,0.7,0.3,mse,100,16,2023,0.0,0.11370133451185796
goss,0.7,0.3,mse,100,16,2023,0.1,0.11300876307641412
goss,0.7,0.3,mse,100,16,2023,1.0,0.11532639745181719
goss,0.7,0.3,mse,100,16,2023,10.0,0.16862620623781882
goss,0.7,0.3,mse,100,32,2020,0.0,0.10257254295270761
goss,0.7,0.3,mse,100,32,2020,0.1,0.10318302207521905
goss,0.7,0.3,mse,100,32,2020,1.0,0.10761638276782756
goss,0.7,0.3,mse,100,32,2020,10.0,0.16523892276714153
goss,0.7,0.3,mse,100,32,2021,0.0,0.10307306294394387
goss,0.7,0.3,mse,100,32,2021,0.1,0.10101733106520464
goss,0.7,0.3,mse,100,32,2021,1.0,0.10811048621213055
goss,0.7,0.3,mse,100,32,2021,10.0,0.16207735581860283
goss,0.7,0.3,mse,100,32,2022,0.0,0.10609346124122312
goss,0.7,0.3,mse,100,32,2022,0.1,0.10733921308482115
goss,0.7,0.3,mse,100,32,2022,1.0,0.1136440973607096
goss,0.7,0.3,mse,100,32,2022,10.0,0.1642026482027925
goss,0.7,0.3,mse,100,32,2023,0.0,0.10996983417184869
goss,0.7,0.3,mse,100,32,2023,0.1,0.108330804134029
goss,0.7,0.3,mse,100,32,2023,1.0,0.11339556228348727
goss,0.7,0.3,mse,100,32,2023,10.0,0.16862620623781882
goss,0.7,0.3,mse,100,64,2020,0.0,0.1030435227358408
goss,0.7,0.3,mse,100,64,2020,0.1,0.10318302207521905
goss,0.7,0.3,mse,100,64,2020,1.0,0.10761638276782756
goss,0.7,0.3,mse,100,64,2020,10.0,0.16523892276714153
goss,0.7,0.3,mse,100,64,2021,0.0,0.10199466993622794
goss,0.7,0.3,mse,100,64,2021,0.1,0.10101733106520464
goss,0.7,0.3,mse,100,64,2021,1.0,0.10811048621213055
goss,0.7,0.3,mse,100,64,2021,10.0,0.16207735581860283
goss,0.7,0.3,mse,100,64,2022,0.0,0.10474840464929218
goss,0.7,0.3,mse,100,64,2022,0.1,0.10733921308482115
goss,0.7,0.3,mse,100,64,2022,1.0,0.1136440973607096
goss,0.7,0.3,mse,100,64,2022,10.0,0.1642026482027925
goss,0.7,0.3,mse,100,64,2023,0.0,0.11084667676107093
goss,0.7,0.3,mse,100,64,2023,0.1,0.108330804134029
goss,0.7,0.3,mse,100,64,2023,1.0,0.11339556228348727
goss,0.7,0.3,mse,100,64,2023,10.0,0.16862620623781882
goss,0.7,0.3,mse,150,8,2020,0.0,0.10819838381884432
goss,0.7,0.3,mse,150,8,2020,0.1,0.10506546881044396
goss,0.7,0.3,mse,150,8,2020,1.0,0.11436012007536675
goss,0.7,0.3,mse,150,8,2020,10.0,0.16268402782381244
goss,0.7,0.3,mse,150,8,2021,0.0,0.10783656965214714
goss,0.7,0.3,mse,150,8,2021,0.1,0.10864474122326237
goss,0.7,0.3,mse,150,8,2021,1.0,0.11051444557281467
goss,0.7,0.3,mse,150,8,2021,10.0,0.16345599598110724
goss,0.7,0.3,mse,150,8,2022,0.0,0.11353303777634582
goss,0.7,0.3,mse,150,8,2022,0.1,0.1133757147242513
goss,0.7,0.3,mse,150,8,2022,1.0,0.11977795981281555
goss,0.7,0.3,mse,150,8,2022,10.0,0.1587183616037552
goss,0.7,0.3,mse,150,8,2023,0.0,0.12224300233572152
goss,0.7,0.3,mse,150,8,2023,0.1,0.11818535268077879
goss,0.7,0.3,mse,150,8,2023,1.0,0.11951478194988634
goss,0.7,0.3,mse,150,8,2023,10.0,0.164489463054056
goss,0.7,0.3,mse,150,16,2020,0.0,0.10146334732382485
goss,0.7,0.3,mse,150,16,2020,0.1,0.10097134907910973
goss,0.7,0.3,mse,150,16,2020,1.0,0.10717367008625196
goss,0.7,0.3,mse,150,16,2020,10.0,0.16201114126762456
goss,0.7,0.3,mse,150,16,2021,0.0,0.10203585054654236
goss,0.7,0.3,mse,150,16,2021,0.1,0.0981732889146137
goss,0.7,0.3,mse,150,16,2021,1.0,0.10155118271492547
goss,0.7,0.3,mse,150,16,2021,10.0,0.15717378656605646
goss,0.7,0.3,mse,150,16,2022,0.0,0.11173146612989433
goss,0.7,0.3,mse,150,16,2022,0.1,0.10815333148496739
goss,0.7,0.3,mse,150,16,2022,1.0,0.11484006050278664
goss,0.7,0.3,mse,150,16,2022,10.0,0.160035303048726
goss,0.7,0.3,mse,150,16,2023,0.0,0.11103227506803326
goss,0.7,0.3,mse,150,16,2023,0.1,0.11047099503127458
goss,0.7,0.3,mse,150,16,2023,1.0,0.11359415804748105
goss,0.7,0.3,mse,150,16,2023,10.0,0.1645754094329706
goss,0.7,0.3,mse,150,32,2020,0.0,0.10029192801940587
goss,0.7,0.3,mse,150,32,2020,0.1,0.10098108960986225
goss,0.7,0.3,mse,150,32,2020,1.0,0.10425091159423745
goss,0.7,0.3,mse,150,32,2020,10.0,0.16201114126762456
goss,0.7,0.3,mse,150,32,2021,0.0,0.1016234652796002
goss,0.7,0.3,mse,150,32,2021,0.1,0.098512119171887
goss,0.7,0.3,mse,150,32,2021,1.0,0.10547395269443824
goss,0.7,0.3,mse,150,32,2021,10.0,0.15717378656605646
goss,0.7,0.3,mse,150,32,2022,0.0,0.10400723127854886
goss,0.7,0.3,mse,150,32,2022,0.1,0.10457823067588601
goss,0.7,0.3,mse,150,32,2022,1.0,0.11040468632081686
goss,0.7,0.3,mse,150,32,2022,10.0,0.160035303048726
goss,0.7,0.3,mse,150,32,2023,0.0,0.10835799858712672
goss,0.7,0.3,mse,150,32,2023,0.1,0.1074454384132671
goss,0.7,0.3,mse,150,32,2023,1.0,0.10992309669380933
goss,0.7,0.3,mse,150,32,2023,10.0,0.1645754094329706
goss,0.7,0.3,mse,150,64,2020,0.0,0.09996794534523383
goss,0.7,0.3,mse,150,64,2020,0.1,0.10098108960986225
goss,0.7,0.3,mse,150,64,2020,1.0,0.10425091159423745
goss,0.7,0.3,mse,150,64,2020,10.0,0.16201114126762456
goss,0.7,0.3,mse,150,64,2021,0.0,0.09943095183377607
goss,0.7,0.3,mse,150,64,2021,0.1,0.098512119171887
goss,0.7,0.3,mse,150,64,2021,1.0,0.10547395269443824
goss,0.7,0.3,mse,150,64,2021,10.0,0.15717378656605646
goss,0.7,0.3,mse,150,64,2022,0.0,0.10214340804755491
goss,0.7,0.3,mse,150,64,2022,0.1,0.10457823067588601
goss,0.7,0.3,mse,150,64,2022,1.0,0.11040468632081686
goss,0.7,0.3,mse,150,64,2022,10.0,0.160035303048726
goss,0.7,0.3,mse,150,64,2023,0.0,0.11084716021028604
goss,0.7,0.3,mse,150,64,2023,0.1,0.1074454384132671
goss,0.7,0.3,mse,150,64,2023,1.0,0.10992309669380933
goss,0.7,0.3,mse,150,64,2023,10.0,0.1645754094329706
goss,0.7,0.3,mse,200,8,2020,0.0,0.10660899820028576
goss,0.7,0.3,mse,200,8,2020,0.1,0.10298777699315909
goss,0.7,0.3,mse,200,8,2020,1.0,0.11129259857013984
goss,0.7,0.3,mse,200,8,2020,10.0,0.1606975732544266
goss,0.7,0.3,mse,200,8,2021,0.0,0.10523654824628452
goss,0.7,0.3,mse,200,8,2021,0.1,0.10656367109083828
goss,0.7,0.3,mse,200,8,2021,1.0,0.10852523890617571
goss,0.7,0.3,mse,200,8,2021,10.0,0.16108085306774445
goss,0.7,0.3,mse,200,8,2022,0.0,0.11142966743002858
goss,0.7,0.3,mse,200,8,2022,0.1,0.11126365099858757
goss,0.7,0.3,mse,200,8,2022,1.0,0.11696146480939773
goss,0.7,0.3,mse,200,8,2022,10.0,0.1559507790364953
goss,0.7,0.3,mse,200,8,2023,0.0,0.12027081503476744
goss,0.7,0.3,mse,200,8,2023,0.1,0.11821650783518209
goss,0.7,0.3,mse,200,8,2023,1.0,0.11768887613512531
goss,0.7,0.3,mse,200,8,2023,10.0,0.16235642019342592
goss,0.7,0.3,mse,200,16,2020,0.0,0.10088711663688343
goss,0.7,0.3,mse,200,16,2020,0.1,0.09853648053023674
goss,0.7,0.3,mse,200,16,2020,1.0,0.10593287561725573
goss,0.7,0.3,mse,200,16,2020,10.0,0.15953997664600855
goss,0.7,0.3,mse,200,16,2021,0.0,0.10105339936420044
goss,0.7,0.3,mse,200,16,2021,0.1,0.09673737612788813
goss,0.7,0.3,mse,200,16,2021,1.0,0.09950324217889348
goss,0.7,0.3,mse,200,16,2021,10.0,0.15553158001604928
goss,0.7,0.3,mse,200,16,2022,0.0,0.11052132606201963
goss,0.7,0.3,mse,200,16,2022,0.1,0.10744333915075292
goss,0.7,0.3,mse,200,16,2022,1.0,0.11235837617252517
goss,0.7,0.3,mse,200,16,2022,10.0,0.15768902465386614
goss,0.7,0.3,mse,200,16,2023,0.0,0.11031541827883913
goss,0.7,0.3,mse,200,16,2023,0.1,0.10960548299669101
goss,0.7,0.3,mse,200,16,2023,1.0,0.11082247729826518
goss,0.7,0.3,mse,200,16,2023,10.0,0.16201006586567868
goss,0.7,0.3,mse,200,32,2020,0.0,0.09910540311499705
goss,0.7,0.3,mse,200,32,2020,0.1,0.09962499379941007
goss,0.7,0.3,mse,200,32,2020,1.0,0.1033886387770248
goss,0.7,0.3,mse,200,32,2020,10.0,0.15953997664600855
goss,0.7,0.3,mse,200,32,2021,0.0,0.1002721475680127
goss,0.7,0.3,mse,200,32,2021,0.1,0.09844058184205956
goss,0.7,0.3,mse,200,32,2021,1.0,0.10219307079058808
goss,0.7,0.3,mse,200,32,2021,10.0,0.15553158001604928
goss,0.7,0.3,mse,200,32,2022,0.0,0.1021162306528739
goss,0.7,0.3,mse,200,32,2022,0.1,0.10334267419427849
goss,0.7,0.3,mse,200,32,2022,1.0,0.1086738514098328
goss,0.7,0.3,mse,200,32,2022,10.0,0.15768902465386614
goss,0.7,0.3,mse,200,32,2023,0.0,0.10635422344690533
goss,0.7,0.3,mse,200,32,2023,0.1,0.10504507408969484
goss,0.7,0.3,mse,200,32,2023,1.0,0.10809578340946721
goss,0.7,0.3,mse,200,32,2023,10.0,0.16201006586567868
goss,0.7,0.3,mse,200,64,2020,0.0,0.09873413999964106
goss,0.7,0.3,mse,200,64,2020,0.1,0.09962499379941007
goss,0.7,0.3,mse,200,64,2020,1.0,0.1033886387770248
goss,0.7,0.3,mse,200,64,2020,10.0,0.15953997664600855
goss,0.7,0.3,mse,200,64,2021,0.0,0.0987476864545174
goss,0.7,0.3,mse,200,64,2021,0.1,0.09844058184205956
goss,0.7,0.3,mse,200,64,2021,1.0,0.10219307079058808
goss,0.7,0.3,mse,200,64,2021,10.0,0.15553158001604928
goss,0.7,0.3,mse,200,64,2022,0.0,0.10098523805446516
goss,0.7,0.3,mse,200,64,2022,0.1,0.10334267419427849
goss,0.7,0.3,mse,200,64,2022,1.0,0.1086738514098328
goss,0.7,0.3,mse,200,64,2022,10.0,0.15768902465386614
goss,0.7,0.3,mse,200,64,2023,0.0,0.10882937044226207
goss,0.7,0.3,mse,200,64,2023,0.1,0.10504507408969484
goss,0.7,0.3,mse,200,64,2023,1.0,0.10809578340946721
goss,0.7,0.3,mse,200,64,2023,10.0,0.16201006586567868
goss,0.9,0.01,mae,50,8,2020,0.0,1.4980390973686393
goss,0.9,0.01,mae,50,8,2020,0.1,1.4987179573238214
goss,0.9,0.01,mae,50,8,2020,1.0,1.501349822539148
goss,0.9,0.01,mae,50,8,2020,10.0,1.5230055534569922
goss,0.9,0.01,mae,50,8,2021,0.0,1.4981065440127252
goss,0.9,0.01,mae,50,8,2021,0.1,1.4986251117563754
goss,0.9,0.01,mae,50,8,2021,1.0,1.5010917823157184
goss,0.9,0.01,mae,50,8,2021,10.0,1.5228285325835003
goss,0.9,0.01,mae,50,8,2022,0.0,1.4984086750579033
goss,0.9,0.01,mae,50,8,2022,0.1,1.4986955147006111
goss,0.9,0.01,mae,50,8,2022,1.0,1.5011738939273465
goss,0.9,0.01,mae,50,8,2022,10.0,1.5234294093355119
goss,0.9,0.01,mae,50,8,2023,0.0,1.498138529195177
goss,0.9,0.01,mae,50,8,2023,0.1,1.4987124185377207
goss,0.9,0.01,mae,50,8,2023,1.0,1.501317669608365
goss,0.9,0.01,mae,50,8,2023,10.0,1.5228452542987878
goss,0.9,0.01,mae,50,16,2020,0.0,1.488516798790981
goss,0.9,0.01,mae,50,16,2020,0.1,1.4891251922610473
goss,0.9,0.01,mae,50,16,2020,1.0,1.4951724626881213
goss,0.9,0.01,mae,50,16,2020,10.0,1.524240135569326
goss,0.9,0.01,mae,50,16,2021,0.0,1.4888042888216522
goss,0.9,0.01,mae,50,16,2021,0.1,1.4892498891711015
goss,0.9,0.01,mae,50,16,2021,1.0,1.4951467091632433
goss,0.9,0.01,mae,50,16,2021,10.0,1.5240441195542633
goss,0.9,0.01,mae,50,16,2022,0.0,1.4886147410445119
goss,0.9,0.01,mae,50,16,2022,0.1,1.4893408324104598
goss,0.9,0.01,mae,50,16,2022,1.0,1.4948601512439894
goss,0.9,0.01,mae,50,16,2022,10.0,1.5240165476500844
goss,0.9,0.01,mae,50,16,2023,0.0,1.489115148704517
goss,0.9,0.01,mae,50,16,2023,0.1,1.4897149769805982
goss,0.9,0.01,mae,50,16,2023,1.0,1.4949450794187749
goss,0.9,0.01,mae,50,16,2023,10.0,1.523785281216902
goss,0.9,0.01,mae,50,32,2020,0.0,1.4845982509114788
goss,0.9,0.01,mae,50,32,2020,0.1,1.4858439435493889
goss,0.9,0.01,mae,50,32,2020,1.0,1.4939929791241326
goss,0.9,0.01,mae,50,32,2020,10.0,1.524240135569326
goss,0.9,0.01,mae,50,32,2021,0.0,1.4846314379121957
goss,0.9,0.01,mae,50,32,2021,0.1,1.485589456276791
goss,0.9,0.01,mae,50,32,2021,1.0,1.4942006064518203
goss,0.9,0.01,mae,50,32,2021,10.0,1.5240441195542633
goss,0.9,0.01,mae,50,32,2022,0.0,1.4845467737098441
goss,0.9,0.01,mae,50,32,2022,0.1,1.4856208722419955
goss,0.9,0.01,mae,50,32,2022,1.0,1.4938528970147906
goss,0.9,0.01,mae,50,32,2022,10.0,1.5240165476500844
goss,0.9,0.01,mae,50,32,2023,0.0,1.4846067716872953
goss,0.9,0.01,mae,50,32,2023,0.1,1.4857912063142789
goss,0.9,0.01,mae,50,32,2023,1.0,1.4942028101159304
goss,0.9,0.01,mae,50,32,2023,10.0,1.523785281216902
goss,0.9,0.01,mae,50,64,2020,0.0,1.4846783683960716
goss,0.9,0.01,mae,50,64,2020,0.1,1.4858439435493889
goss,0.9,0.01,mae,50,64,2020,1.0,1.4939929791241326
goss,0.9,0.01,mae,50,64,2020,10.0,1.524240135569326
goss,0.9,0.01,mae,50,64,2021,0.0,1.4846470769001014
goss,0.9,0.01,mae,50,64,2021,0.1,1.4855934467359524
